,SNRin,Method,Parameter,Signal_id,Repetition,QRF
326,0,contour_filtering,None,McTripleImpulse,26,2.1250162680009756
327,0,contour_filtering,None,McTripleImpulse,27,2.209962376012377
328,0,contour_filtering,None,McTripleImpulse,28,2.2023810381543782
329,0,contour_filtering,None,McTripleImpulse,29,1.33420442010652
330,0,contour_filtering,None,ToneSharpAttack,0,1.709869520719642
331,0,contour_filtering,None,ToneSharpAttack,1,2.0884495345138534
332,0,contour_filtering,None,ToneSharpAttack,2,2.447918211594662
333,0,contour_filtering,None,ToneSharpAttack,3,1.5948982304218073
334,0,contour_filtering,None,ToneSharpAttack,4,2.2950232045660166
335,0,contour_filtering,None,ToneSharpAttack,5,2.0809751914915915
336,0,contour_filtering,None,ToneSharpAttack,6,1.8395425514594388
337,0,contour_filtering,None,ToneSharpAttack,7,1.4762514099553112
338,0,contour_filtering,None,ToneSharpAttack,8,2.0374476801777504
339,0,contour_filtering,None,ToneSharpAttack,9,2.034411235681317
340,0,contour_filtering,None,ToneSharpAttack,10,1.947997521631319
341,0,contour_filtering,None,ToneSharpAttack,11,2.0479305283356464
342,0,contour_filtering,None,ToneSharpAttack,12,2.311819270849325
343,0,contour_filtering,None,ToneSharpAttack,13,2.209838998093567
344,0,contour_filtering,None,ToneSharpAttack,14,2.069042718250969
345,0,contour_filtering,None,ToneSharpAttack,15,1.9044616595350266
346,0,contour_filtering,None,ToneSharpAttack,16,2.0542001064550837
347,0,contour_filtering,None,ToneSharpAttack,17,1.7390183041248326
348,0,contour_filtering,None,ToneSharpAttack,18,2.257771224860539
349,0,contour_filtering,None,ToneSharpAttack,19,2.2901896209865207
350,0,contour_filtering,None,ToneSharpAttack,20,2.0367922329059716
351,0,contour_filtering,None,ToneSharpAttack,21,1.8548515324272796
352,0,contour_filtering,None,ToneSharpAttack,22,1.7387792868003062
353,0,contour_filtering,None,ToneSharpAttack,23,1.901347792846655
354,0,contour_filtering,None,ToneSharpAttack,24,1.9674087136423635
355,0,contour_filtering,None,ToneSharpAttack,25,1.6897153298078402
356,0,contour_filtering,None,ToneSharpAttack,26,2.1757103216090568
357,0,contour_filtering,None,ToneSharpAttack,27,2.0504277419880292
358,0,contour_filtering,None,ToneSharpAttack,28,2.3002943505111517
359,0,contour_filtering,None,ToneSharpAttack,29,2.072775441274521
360,0,delaunay_triangulation,None,CosChirp,0,0.41041411860966037
361,0,delaunay_triangulation,None,CosChirp,1,0.9681918123998965
362,0,delaunay_triangulation,None,CosChirp,2,1.4053288367666859
363,0,delaunay_triangulation,None,CosChirp,3,0.5059660542891377
364,0,delaunay_triangulation,None,CosChirp,4,1.5724422452243811
365,0,delaunay_triangulation,None,CosChirp,5,1.3256162503109825
366,0,delaunay_triangulation,None,CosChirp,6,0.4901556371311605
367,0,delaunay_triangulation,None,CosChirp,7,0.5360439279061149
368,0,delaunay_triangulation,None,CosChirp,8,0.32504151286047134
369,0,delaunay_triangulation,None,CosChirp,9,1.3150447391039362
370,0,delaunay_triangulation,None,CosChirp,10,0.9109047991668964
371,0,delaunay_triangulation,None,CosChirp,11,1.605949290411448
372,0,delaunay_triangulation,None,CosChirp,12,1.6804410584895941
373,0,delaunay_triangulation,None,CosChirp,13,0.2016775020929038
374,0,delaunay_triangulation,None,CosChirp,14,1.2898848217397865
375,0,delaunay_triangulation,None,CosChirp,15,0.5740506096593414
376,0,delaunay_triangulation,None,CosChirp,16,0.6781674295803709
377,0,delaunay_triangulation,None,CosChirp,17,0.9643144048024166
378,0,delaunay_triangulation,None,CosChirp,18,0.7053408531332757
379,0,delaunay_triangulation,None,CosChirp,19,1.1917719093964152
380,0,delaunay_triangulation,None,CosChirp,20,0.9189488690218504
381,0,delaunay_triangulation,None,CosChirp,21,1.4668165808548066
382,0,delaunay_triangulation,None,CosChirp,22,0.5009664310774763
383,0,delaunay_triangulation,None,CosChirp,23,0.9505421374854074
384,0,delaunay_triangulation,None,CosChirp,24,0.9213730794244093
385,0,delaunay_triangulation,None,CosChirp,25,2.1201540862848463
386,0,delaunay_triangulation,None,CosChirp,26,1.3684978979619613
387,0,delaunay_triangulation,None,CosChirp,27,0.6790558248286274
388,0,delaunay_triangulation,None,CosChirp,28,0.7528132312588377
389,0,delaunay_triangulation,None,CosChirp,29,1.396082332201773
390,0,delaunay_triangulation,None,ExpChirp,0,1.6702601546421763
391,0,delaunay_triangulation,None,ExpChirp,1,2.822838309847915
392,0,delaunay_triangulation,None,ExpChirp,2,2.108693726972339
393,0,delaunay_triangulation,None,ExpChirp,3,0.8756097009176144
394,0,delaunay_triangulation,None,ExpChirp,4,1.6960343158144897
395,0,delaunay_triangulation,None,ExpChirp,5,1.7471722623535844
396,0,delaunay_triangulation,None,ExpChirp,6,1.8680347939141837
397,0,delaunay_triangulation,None,ExpChirp,7,0.9997395401121351
398,0,delaunay_triangulation,None,ExpChirp,8,0.684648317992797
399,0,delaunay_triangulation,None,ExpChirp,9,1.523607094619641
400,0,delaunay_triangulation,None,ExpChirp,10,1.501538352168506
401,0,delaunay_triangulation,None,ExpChirp,11,1.6997164286327096
402,0,delaunay_triangulation,None,ExpChirp,12,1.4857449780519847
403,0,delaunay_triangulation,None,ExpChirp,13,1.4375393127871516
404,0,delaunay_triangulation,None,ExpChirp,14,2.749623950961638
405,0,delaunay_triangulation,None,ExpChirp,15,2.419183574757223
406,0,delaunay_triangulation,None,ExpChirp,16,0.9734373448105499
407,0,delaunay_triangulation,None,ExpChirp,17,1.9682460653438878
408,0,delaunay_triangulation,None,ExpChirp,18,1.983139142181554
409,0,delaunay_triangulation,None,ExpChirp,19,2.6926746886728194
410,0,delaunay_triangulation,None,ExpChirp,20,0.8736742433538203
411,0,delaunay_triangulation,None,ExpChirp,21,2.402205169018116
412,0,delaunay_triangulation,None,ExpChirp,22,2.2371152934842526
413,0,delaunay_triangulation,None,ExpChirp,23,1.7047179487041553
414,0,delaunay_triangulation,None,ExpChirp,24,5.599612855681429
415,0,delaunay_triangulation,None,ExpChirp,25,1.2224034321163633
416,0,delaunay_triangulation,None,ExpChirp,26,1.0533683155511935
417,0,delaunay_triangulation,None,ExpChirp,27,2.644579117702539
418,0,delaunay_triangulation,None,ExpChirp,28,2.7705828489019946
419,0,delaunay_triangulation,None,ExpChirp,29,4.659040643388151
420,0,delaunay_triangulation,None,HermiteFunction,0,0.6032967475271467
421,0,delaunay_triangulation,None,HermiteFunction,1,1.809759693591071
422,0,delaunay_triangulation,None,HermiteFunction,2,0.9101335111114626
423,0,delaunay_triangulation,None,HermiteFunction,3,2.388629296658649
424,0,delaunay_triangulation,None,HermiteFunction,4,0.7432355856739685
425,0,delaunay_triangulation,None,HermiteFunction,5,1.3131671561299796
426,0,delaunay_triangulation,None,HermiteFunction,6,2.2366867507862755
427,0,delaunay_triangulation,None,HermiteFunction,7,2.4835509782209693
428,0,delaunay_triangulation,None,HermiteFunction,8,0.4303212723209462
