,SNRin,Method,Parameter,Signal_id,Repetition,QRF
2558,0,hard_thresholding,"((), {})",McOnOffTones,8,0.5058994082441429
2559,0,hard_thresholding,"((), {})",McOnOffTones,9,0.6951436158165079
2560,0,hard_thresholding,"((), {})",McOnOffTones,10,1.5009556665263895
2561,0,hard_thresholding,"((), {})",McOnOffTones,11,1.3318147961090896
2562,0,hard_thresholding,"((), {})",McOnOffTones,12,0.7920665794404408
2563,0,hard_thresholding,"((), {})",McOnOffTones,13,0.769171731080689
2564,0,hard_thresholding,"((), {})",McOnOffTones,14,1.2132784587240812
2565,0,hard_thresholding,"((), {})",McOnOffTones,15,0.7139689030675321
2566,0,hard_thresholding,"((), {})",McOnOffTones,16,1.3497196266278353
2567,0,hard_thresholding,"((), {})",McOnOffTones,17,0.5442107290711076
2568,0,hard_thresholding,"((), {})",McOnOffTones,18,0.659386312782092
2569,0,hard_thresholding,"((), {})",McOnOffTones,19,1.4014536974310101
2570,0,hard_thresholding,"((), {})",McOnOffTones,20,0.6580257005842961
2571,0,hard_thresholding,"((), {})",McOnOffTones,21,1.0067821318943762
2572,0,hard_thresholding,"((), {})",McOnOffTones,22,1.1403856796726826
2573,0,hard_thresholding,"((), {})",McOnOffTones,23,1.4395297273229193
2574,0,hard_thresholding,"((), {})",McOnOffTones,24,1.0262735715385087
2575,0,hard_thresholding,"((), {})",McOnOffTones,25,0.8325904978812187
2576,0,hard_thresholding,"((), {})",McOnOffTones,26,0.8593811858120539
2577,0,hard_thresholding,"((), {})",McOnOffTones,27,0.979592181377506
2578,0,hard_thresholding,"((), {})",McOnOffTones,28,1.3256677159808996
2579,0,hard_thresholding,"((), {})",McOnOffTones,29,0.9816190642417012
2580,0,hard_thresholding,"((), {})",McOnOffTones,30,0.32843426544338616
2581,0,hard_thresholding,"((), {})",McOnOffTones,31,0.6275244473044357
2582,0,hard_thresholding,"((), {})",McOnOffTones,32,1.0651450328642547
2583,0,hard_thresholding,"((), {})",McOnOffTones,33,1.5483945754096577
2584,0,hard_thresholding,"((), {})",McOnOffTones,34,0.5833130792610188
2585,0,hard_thresholding,"((), {})",McOnOffTones,35,1.2601140643361288
2586,0,hard_thresholding,"((), {})",McOnOffTones,36,0.4673573802395891
2587,0,hard_thresholding,"((), {})",McOnOffTones,37,0.8321621969306572
2588,0,hard_thresholding,"((), {})",McOnOffTones,38,0.45523379155384347
2589,0,hard_thresholding,"((), {})",McOnOffTones,39,0.512958952600576
2590,0,hard_thresholding,"((), {})",McOnOffTones,40,1.4916948251620121
2591,0,hard_thresholding,"((), {})",McOnOffTones,41,0.7199697711241679
2592,0,hard_thresholding,"((), {})",McOnOffTones,42,1.1850715387267083
2593,0,hard_thresholding,"((), {})",McOnOffTones,43,2.0570225363584838
2594,0,hard_thresholding,"((), {})",McOnOffTones,44,0.8213107233106018
2595,0,hard_thresholding,"((), {})",McOnOffTones,45,1.0501844047479094
2596,0,hard_thresholding,"((), {})",McOnOffTones,46,0.4493215525369987
2597,0,hard_thresholding,"((), {})",McOnOffTones,47,0.9107446244271917
2598,0,hard_thresholding,"((), {})",McOnOffTones,48,0.6745695591224801
2599,0,hard_thresholding,"((), {})",McOnOffTones,49,1.0514668287422988
2600,0,hard_thresholding,"((), {})",McSyntheticMixture2,0,0.12246475103633242
2601,0,hard_thresholding,"((), {})",McSyntheticMixture2,1,0.5257259414076967
2602,0,hard_thresholding,"((), {})",McSyntheticMixture2,2,0.32020957590653765
2603,0,hard_thresholding,"((), {})",McSyntheticMixture2,3,0.1656714497351465
2604,0,hard_thresholding,"((), {})",McSyntheticMixture2,4,0.20087859967399396
2605,0,hard_thresholding,"((), {})",McSyntheticMixture2,5,0.4277750704390771
2606,0,hard_thresholding,"((), {})",McSyntheticMixture2,6,0.3482250294134292
2607,0,hard_thresholding,"((), {})",McSyntheticMixture2,7,0.40881534624083304
2608,0,hard_thresholding,"((), {})",McSyntheticMixture2,8,0.5550156965052987
2609,0,hard_thresholding,"((), {})",McSyntheticMixture2,9,0.2916743100888509
2610,0,hard_thresholding,"((), {})",McSyntheticMixture2,10,0.16956328760435513
2611,0,hard_thresholding,"((), {})",McSyntheticMixture2,11,0.44395193832420443
2612,0,hard_thresholding,"((), {})",McSyntheticMixture2,12,0.3385064329532827
2613,0,hard_thresholding,"((), {})",McSyntheticMixture2,13,0.24133968910002146
2614,0,hard_thresholding,"((), {})",McSyntheticMixture2,14,0.4573333798240379
2615,0,hard_thresholding,"((), {})",McSyntheticMixture2,15,0.4680108902166396
2616,0,hard_thresholding,"((), {})",McSyntheticMixture2,16,0.7238319546387324
2617,0,hard_thresholding,"((), {})",McSyntheticMixture2,17,0.2984035500523461
2618,0,hard_thresholding,"((), {})",McSyntheticMixture2,18,0.26068385865428206
2619,0,hard_thresholding,"((), {})",McSyntheticMixture2,19,0.35809758388672086
2620,0,hard_thresholding,"((), {})",McSyntheticMixture2,20,0.0956754757037018
2621,0,hard_thresholding,"((), {})",McSyntheticMixture2,21,0.7926047892048165
2622,0,hard_thresholding,"((), {})",McSyntheticMixture2,22,0.047888401580489584
2623,0,hard_thresholding,"((), {})",McSyntheticMixture2,23,0.6396364643295693
2624,0,hard_thresholding,"((), {})",McSyntheticMixture2,24,0.33828721078510327
2625,0,hard_thresholding,"((), {})",McSyntheticMixture2,25,0.19104470945044927
2626,0,hard_thresholding,"((), {})",McSyntheticMixture2,26,0.726273783879765
2627,0,hard_thresholding,"((), {})",McSyntheticMixture2,27,0.5286649369422446
2628,0,hard_thresholding,"((), {})",McSyntheticMixture2,28,0.37265502859898203
2629,0,hard_thresholding,"((), {})",McSyntheticMixture2,29,0.4524356418117786
2630,0,hard_thresholding,"((), {})",McSyntheticMixture2,30,0.1815322000759793
2631,0,hard_thresholding,"((), {})",McSyntheticMixture2,31,0.29272415720964207
2632,0,hard_thresholding,"((), {})",McSyntheticMixture2,32,0.15977604714426882
2633,0,hard_thresholding,"((), {})",McSyntheticMixture2,33,0.8264637734371147
2634,0,hard_thresholding,"((), {})",McSyntheticMixture2,34,0.5346282046970241
2635,0,hard_thresholding,"((), {})",McSyntheticMixture2,35,0.35780980428888504
2636,0,hard_thresholding,"((), {})",McSyntheticMixture2,36,0.26482464459332444
2637,0,hard_thresholding,"((), {})",McSyntheticMixture2,37,0.29246222549359735
2638,0,hard_thresholding,"((), {})",McSyntheticMixture2,38,0.25158479768266134
2639,0,hard_thresholding,"((), {})",McSyntheticMixture2,39,0.2668557396834084
2640,0,hard_thresholding,"((), {})",McSyntheticMixture2,40,0.3573001503018797
2641,0,hard_thresholding,"((), {})",McSyntheticMixture2,41,0.25457291764050305
2642,0,hard_thresholding,"((), {})",McSyntheticMixture2,42,0.5605718315273772
2643,0,hard_thresholding,"((), {})",McSyntheticMixture2,43,0.6787785812656906
2644,0,hard_thresholding,"((), {})",McSyntheticMixture2,44,0.5129355293441484
2645,0,hard_thresholding,"((), {})",McSyntheticMixture2,45,0.055733427912300876
2646,0,hard_thresholding,"((), {})",McSyntheticMixture2,46,0.1854113656269363
2647,0,hard_thresholding,"((), {})",McSyntheticMixture2,47,0.44613740686123
2648,0,hard_thresholding,"((), {})",McSyntheticMixture2,48,0.11155838828751416
2649,0,hard_thresholding,"((), {})",McSyntheticMixture2,49,0.19032166039414658
2650,0,hard_thresholding,"((), {})",McTripleImpulse,0,5.413711838762596
2651,0,hard_thresholding,"((), {})",McTripleImpulse,1,7.070592709006265
2652,0,hard_thresholding,"((), {})",McTripleImpulse,2,6.454237343242124
2653,0,hard_thresholding,"((), {})",McTripleImpulse,3,4.889623394327477
2654,0,hard_thresholding,"((), {})",McTripleImpulse,4,6.59219809515303
2655,0,hard_thresholding,"((), {})",McTripleImpulse,5,6.604654508396601
2656,0,hard_thresholding,"((), {})",McTripleImpulse,6,4.9310113970021625
2657,0,hard_thresholding,"((), {})",McTripleImpulse,7,5.58545477961022
2658,0,hard_thresholding,"((), {})",McTripleImpulse,8,5.005263015139466
2659,0,hard_thresholding,"((), {})",McTripleImpulse,9,5.068107977995776
2660,0,hard_thresholding,"((), {})",McTripleImpulse,10,4.283761387202162
2661,0,hard_thresholding,"((), {})",McTripleImpulse,11,6.513848589303356
2662,0,hard_thresholding,"((), {})",McTripleImpulse,12,6.303612582635218
2663,0,hard_thresholding,"((), {})",McTripleImpulse,13,5.25176782822107
2664,0,hard_thresholding,"((), {})",McTripleImpulse,14,5.073098764103634
2665,0,hard_thresholding,"((), {})",McTripleImpulse,15,5.264284292557804
2666,0,hard_thresholding,"((), {})",McTripleImpulse,16,5.391320235169971
2667,0,hard_thresholding,"((), {})",McTripleImpulse,17,5.473282441633632
2668,0,hard_thresholding,"((), {})",McTripleImpulse,18,4.629451784850042
2669,0,hard_thresholding,"((), {})",McTripleImpulse,19,6.635612478145228
2670,0,hard_thresholding,"((), {})",McTripleImpulse,20,3.8901117931990923
2671,0,hard_thresholding,"((), {})",McTripleImpulse,21,5.158844706075668
2672,0,hard_thresholding,"((), {})",McTripleImpulse,22,6.50636533373127
2673,0,hard_thresholding,"((), {})",McTripleImpulse,23,6.016266844922829
2674,0,hard_thresholding,"((), {})",McTripleImpulse,24,6.17492912316072
2675,0,hard_thresholding,"((), {})",McTripleImpulse,25,4.877508101433949
2676,0,hard_thresholding,"((), {})",McTripleImpulse,26,6.248612424198102
2677,0,hard_thresholding,"((), {})",McTripleImpulse,27,5.705319788991874
2678,0,hard_thresholding,"((), {})",McTripleImpulse,28,5.0263889911828805
2679,0,hard_thresholding,"((), {})",McTripleImpulse,29,5.322319966477899
2680,0,hard_thresholding,"((), {})",McTripleImpulse,30,5.62569797234961
2681,0,hard_thresholding,"((), {})",McTripleImpulse,31,4.796076795831609
2682,0,hard_thresholding,"((), {})",McTripleImpulse,32,5.923690085472272
2683,0,hard_thresholding,"((), {})",McTripleImpulse,33,4.086667350725765
2684,0,hard_thresholding,"((), {})",McTripleImpulse,34,4.622616363334437
2685,0,hard_thresholding,"((), {})",McTripleImpulse,35,5.181759864816907
2686,0,hard_thresholding,"((), {})",McTripleImpulse,36,5.662883320904153
2687,0,hard_thresholding,"((), {})",McTripleImpulse,37,3.972243223004538
2688,0,hard_thresholding,"((), {})",McTripleImpulse,38,4.393694633862469
2689,0,hard_thresholding,"((), {})",McTripleImpulse,39,4.691442527332493
2690,0,hard_thresholding,"((), {})",McTripleImpulse,40,5.020817054912979
2691,0,hard_thresholding,"((), {})",McTripleImpulse,41,4.122590756953668
2692,0,hard_thresholding,"((), {})",McTripleImpulse,42,4.821210082847834
2693,0,hard_thresholding,"((), {})",McTripleImpulse,43,6.581520753778324
2694,0,hard_thresholding,"((), {})",McTripleImpulse,44,4.019203323644501
2695,0,hard_thresholding,"((), {})",McTripleImpulse,45,6.409259963389385
2696,0,hard_thresholding,"((), {})",McTripleImpulse,46,6.591665908205667
2697,0,hard_thresholding,"((), {})",McTripleImpulse,47,6.182644452250421
2698,0,hard_thresholding,"((), {})",McTripleImpulse,48,6.474035501659426
2699,0,hard_thresholding,"((), {})",McTripleImpulse,49,5.585947167790596
2700,0,hard_thresholding,"((), {})",ToneDumped,0,9.537576121709284
2701,0,hard_thresholding,"((), {})",ToneDumped,1,11.388533247036822
2702,0,hard_thresholding,"((), {})",ToneDumped,2,10.686334507023608
2703,0,hard_thresholding,"((), {})",ToneDumped,3,11.016465537574781
2704,0,hard_thresholding,"((), {})",ToneDumped,4,11.487274267694174
2705,0,hard_thresholding,"((), {})",ToneDumped,5,11.212146631905247
2706,0,hard_thresholding,"((), {})",ToneDumped,6,10.14077349674479
2707,0,hard_thresholding,"((), {})",ToneDumped,7,9.684869389794263
2708,0,hard_thresholding,"((), {})",ToneDumped,8,9.294048162044255
2709,0,hard_thresholding,"((), {})",ToneDumped,9,10.743987916119117
2710,0,hard_thresholding,"((), {})",ToneDumped,10,11.733389410754407
2711,0,hard_thresholding,"((), {})",ToneDumped,11,10.407476488533343
2712,0,hard_thresholding,"((), {})",ToneDumped,12,9.81906449289125
2713,0,hard_thresholding,"((), {})",ToneDumped,13,10.615763555449472
2714,0,hard_thresholding,"((), {})",ToneDumped,14,11.450936651186312
2715,0,hard_thresholding,"((), {})",ToneDumped,15,9.053880429479587
2716,0,hard_thresholding,"((), {})",ToneDumped,16,10.17077701138821
2717,0,hard_thresholding,"((), {})",ToneDumped,17,9.99811918118903
2718,0,hard_thresholding,"((), {})",ToneDumped,18,11.385330663254983
2719,0,hard_thresholding,"((), {})",ToneDumped,19,9.375538688164864
2720,0,hard_thresholding,"((), {})",ToneDumped,20,8.772446050513697
2721,0,hard_thresholding,"((), {})",ToneDumped,21,10.583034623476351
2722,0,hard_thresholding,"((), {})",ToneDumped,22,12.038821592720723
2723,0,hard_thresholding,"((), {})",ToneDumped,23,10.419961634105164
2724,0,hard_thresholding,"((), {})",ToneDumped,24,8.202153046786577
2725,0,hard_thresholding,"((), {})",ToneDumped,25,10.39593174540784
2726,0,hard_thresholding,"((), {})",ToneDumped,26,10.925289646602147
2727,0,hard_thresholding,"((), {})",ToneDumped,27,10.587060993492575
2728,0,hard_thresholding,"((), {})",ToneDumped,28,10.536703372033859
2729,0,hard_thresholding,"((), {})",ToneDumped,29,9.69570810947206
2730,0,hard_thresholding,"((), {})",ToneDumped,30,11.008205552053026
2731,0,hard_thresholding,"((), {})",ToneDumped,31,8.396607009820594
2732,0,hard_thresholding,"((), {})",ToneDumped,32,12.106094641417716
2733,0,hard_thresholding,"((), {})",ToneDumped,33,8.9694977682105
2734,0,hard_thresholding,"((), {})",ToneDumped,34,11.078574719025394
2735,0,hard_thresholding,"((), {})",ToneDumped,35,11.178860507079907
2736,0,hard_thresholding,"((), {})",ToneDumped,36,11.37573225305709
2737,0,hard_thresholding,"((), {})",ToneDumped,37,9.288780357567092
2738,0,hard_thresholding,"((), {})",ToneDumped,38,9.210576521826875
2739,0,hard_thresholding,"((), {})",ToneDumped,39,10.100207561102021
2740,0,hard_thresholding,"((), {})",ToneDumped,40,10.671963511627178
2741,0,hard_thresholding,"((), {})",ToneDumped,41,9.053291820153646
2742,0,hard_thresholding,"((), {})",ToneDumped,42,10.497721304736501
2743,0,hard_thresholding,"((), {})",ToneDumped,43,10.562626638344788
2744,0,hard_thresholding,"((), {})",ToneDumped,44,12.137637558210567
2745,0,hard_thresholding,"((), {})",ToneDumped,45,11.532240583083833
2746,0,hard_thresholding,"((), {})",ToneDumped,46,7.230349020424294
2747,0,hard_thresholding,"((), {})",ToneDumped,47,9.110589511063774
2748,0,hard_thresholding,"((), {})",ToneDumped,48,9.340224556663761
2749,0,hard_thresholding,"((), {})",ToneDumped,49,8.55733982464473
2750,0,hard_thresholding,"((), {})",ToneSharpAttack,0,9.372193736591223
2751,0,hard_thresholding,"((), {})",ToneSharpAttack,1,8.853182914599053
2752,0,hard_thresholding,"((), {})",ToneSharpAttack,2,8.805327318881757
2753,0,hard_thresholding,"((), {})",ToneSharpAttack,3,10.854035370030182
2754,0,hard_thresholding,"((), {})",ToneSharpAttack,4,10.824760361939854
2755,0,hard_thresholding,"((), {})",ToneSharpAttack,5,9.421867553495964
2756,0,hard_thresholding,"((), {})",ToneSharpAttack,6,10.520788740967932
2757,0,hard_thresholding,"((), {})",ToneSharpAttack,7,9.854490741778699
2758,0,hard_thresholding,"((), {})",ToneSharpAttack,8,9.68175884969035
2759,0,hard_thresholding,"((), {})",ToneSharpAttack,9,9.21085449898409
2760,0,hard_thresholding,"((), {})",ToneSharpAttack,10,9.276002192061222
2761,0,hard_thresholding,"((), {})",ToneSharpAttack,11,8.924085814787906
2762,0,hard_thresholding,"((), {})",ToneSharpAttack,12,8.98211447963211
2763,0,hard_thresholding,"((), {})",ToneSharpAttack,13,10.879536450268832
2764,0,hard_thresholding,"((), {})",ToneSharpAttack,14,9.252881723514523
2765,0,hard_thresholding,"((), {})",ToneSharpAttack,15,8.72567210078027
2766,0,hard_thresholding,"((), {})",ToneSharpAttack,16,9.919324817475507
2767,0,hard_thresholding,"((), {})",ToneSharpAttack,17,10.303046910203884
2768,0,hard_thresholding,"((), {})",ToneSharpAttack,18,9.92031751518679
2769,0,hard_thresholding,"((), {})",ToneSharpAttack,19,9.89748284509718
2770,0,hard_thresholding,"((), {})",ToneSharpAttack,20,9.511545477881585
2771,0,hard_thresholding,"((), {})",ToneSharpAttack,21,9.494013518349426
2772,0,hard_thresholding,"((), {})",ToneSharpAttack,22,11.39186212305969
2773,0,hard_thresholding,"((), {})",ToneSharpAttack,23,9.140646090060228
2774,0,hard_thresholding,"((), {})",ToneSharpAttack,24,8.242570004888805
2775,0,hard_thresholding,"((), {})",ToneSharpAttack,25,9.433443157967801
2776,0,hard_thresholding,"((), {})",ToneSharpAttack,26,8.60527908972885
2777,0,hard_thresholding,"((), {})",ToneSharpAttack,27,9.235364458383016
2778,0,hard_thresholding,"((), {})",ToneSharpAttack,28,8.841481638119053
2779,0,hard_thresholding,"((), {})",ToneSharpAttack,29,10.240159610579813
2780,0,hard_thresholding,"((), {})",ToneSharpAttack,30,10.299778220113714
2781,0,hard_thresholding,"((), {})",ToneSharpAttack,31,8.280293348723408
2782,0,hard_thresholding,"((), {})",ToneSharpAttack,32,9.980841582199893
2783,0,hard_thresholding,"((), {})",ToneSharpAttack,33,10.197359830245649
2784,0,hard_thresholding,"((), {})",ToneSharpAttack,34,9.107079650225229
2785,0,hard_thresholding,"((), {})",ToneSharpAttack,35,9.776800403905042
2786,0,hard_thresholding,"((), {})",ToneSharpAttack,36,9.894014531148471
2787,0,hard_thresholding,"((), {})",ToneSharpAttack,37,9.664871202316107
2788,0,hard_thresholding,"((), {})",ToneSharpAttack,38,9.988349738585132
2789,0,hard_thresholding,"((), {})",ToneSharpAttack,39,9.33518366812663
2790,0,hard_thresholding,"((), {})",ToneSharpAttack,40,10.412522253722658
2791,0,hard_thresholding,"((), {})",ToneSharpAttack,41,9.073984136101753
2792,0,hard_thresholding,"((), {})",ToneSharpAttack,42,10.387182387207236
2793,0,hard_thresholding,"((), {})",ToneSharpAttack,43,11.784112302495899
2794,0,hard_thresholding,"((), {})",ToneSharpAttack,44,8.736851395688328
2795,0,hard_thresholding,"((), {})",ToneSharpAttack,45,9.555747587466518
2796,0,hard_thresholding,"((), {})",ToneSharpAttack,46,9.976384233658447
2797,0,hard_thresholding,"((), {})",ToneSharpAttack,47,8.486031218025122
2798,0,hard_thresholding,"((), {})",ToneSharpAttack,48,9.468859787050654
2799,0,hard_thresholding,"((), {})",ToneSharpAttack,49,9.718794975371756
2800,10,contour_filtering,"((), {})",CosChirp,0,12.105948721740134
2801,10,contour_filtering,"((), {})",CosChirp,1,12.179905694549479
2802,10,contour_filtering,"((), {})",CosChirp,2,12.219577756608661
2803,10,contour_filtering,"((), {})",CosChirp,3,12.633048540705769
2804,10,contour_filtering,"((), {})",CosChirp,4,12.794328501871572
2805,10,contour_filtering,"((), {})",CosChirp,5,12.037023518542627
2806,10,contour_filtering,"((), {})",CosChirp,6,12.58263243048132
2807,10,contour_filtering,"((), {})",CosChirp,7,12.378402417683867
2808,10,contour_filtering,"((), {})",CosChirp,8,12.360008890774385
2809,10,contour_filtering,"((), {})",CosChirp,9,12.486710670307259
2810,10,contour_filtering,"((), {})",CosChirp,10,12.361330002539997
2811,10,contour_filtering,"((), {})",CosChirp,11,12.117317644308995
2812,10,contour_filtering,"((), {})",CosChirp,12,12.248528911935095
2813,10,contour_filtering,"((), {})",CosChirp,13,12.333867145740047
2814,10,contour_filtering,"((), {})",CosChirp,14,12.535973003252005
2815,10,contour_filtering,"((), {})",CosChirp,15,12.074906655186249
2816,10,contour_filtering,"((), {})",CosChirp,16,12.136387319132862
2817,10,contour_filtering,"((), {})",CosChirp,17,12.311837932149297
2818,10,contour_filtering,"((), {})",CosChirp,18,12.076678878690572
2819,10,contour_filtering,"((), {})",CosChirp,19,12.308365621651854
2820,10,contour_filtering,"((), {})",CosChirp,20,12.39648746602793
2821,10,contour_filtering,"((), {})",CosChirp,21,12.193033541560359
2822,10,contour_filtering,"((), {})",CosChirp,22,12.070612580241225
2823,10,contour_filtering,"((), {})",CosChirp,23,12.31238002041049
2824,10,contour_filtering,"((), {})",CosChirp,24,12.6670124625175
2825,10,contour_filtering,"((), {})",CosChirp,25,12.549829670861524
2826,10,contour_filtering,"((), {})",CosChirp,26,12.634494367141112
2827,10,contour_filtering,"((), {})",CosChirp,27,12.695660875843286
2828,10,contour_filtering,"((), {})",CosChirp,28,12.279324638383965
2829,10,contour_filtering,"((), {})",CosChirp,29,12.143760889469064
2830,10,contour_filtering,"((), {})",CosChirp,30,12.56040626867092
2831,10,contour_filtering,"((), {})",CosChirp,31,12.552060896995126
2832,10,contour_filtering,"((), {})",CosChirp,32,12.36333293590569
2833,10,contour_filtering,"((), {})",CosChirp,33,12.375360138999893
2834,10,contour_filtering,"((), {})",CosChirp,34,12.22080383744117
2835,10,contour_filtering,"((), {})",CosChirp,35,12.176940543416158
2836,10,contour_filtering,"((), {})",CosChirp,36,12.607540912458813
2837,10,contour_filtering,"((), {})",CosChirp,37,12.475278609554758
2838,10,contour_filtering,"((), {})",CosChirp,38,12.02752958919609
2839,10,contour_filtering,"((), {})",CosChirp,39,12.23591399687205
2840,10,contour_filtering,"((), {})",CosChirp,40,12.37618965218463
2841,10,contour_filtering,"((), {})",CosChirp,41,11.968359125504776
2842,10,contour_filtering,"((), {})",CosChirp,42,12.555459248727527
2843,10,contour_filtering,"((), {})",CosChirp,43,12.469821083253613
2844,10,contour_filtering,"((), {})",CosChirp,44,12.152518449934274
2845,10,contour_filtering,"((), {})",CosChirp,45,12.377933308776111
2846,10,contour_filtering,"((), {})",CosChirp,46,12.646713918660907
2847,10,contour_filtering,"((), {})",CosChirp,47,12.232183963477073
2848,10,contour_filtering,"((), {})",CosChirp,48,12.002232436567613
2849,10,contour_filtering,"((), {})",CosChirp,49,12.351597425750962
2850,10,contour_filtering,"((), {})",ExpChirp,0,12.470419484719951
2851,10,contour_filtering,"((), {})",ExpChirp,1,12.217512429883561
2852,10,contour_filtering,"((), {})",ExpChirp,2,11.931234058904538
2853,10,contour_filtering,"((), {})",ExpChirp,3,12.133212097569977
2854,10,contour_filtering,"((), {})",ExpChirp,4,12.386445906909687
2855,10,contour_filtering,"((), {})",ExpChirp,5,12.286259744121388
2856,10,contour_filtering,"((), {})",ExpChirp,6,12.472354456718184
2857,10,contour_filtering,"((), {})",ExpChirp,7,12.615326678935574
2858,10,contour_filtering,"((), {})",ExpChirp,8,12.410317375236698
2859,10,contour_filtering,"((), {})",ExpChirp,9,12.502347015988418
2860,10,contour_filtering,"((), {})",ExpChirp,10,12.08178562344174
2861,10,contour_filtering,"((), {})",ExpChirp,11,12.328955823289679
2862,10,contour_filtering,"((), {})",ExpChirp,12,12.175916675880288
2863,10,contour_filtering,"((), {})",ExpChirp,13,12.138095601826741
2864,10,contour_filtering,"((), {})",ExpChirp,14,12.098109775885497
2865,10,contour_filtering,"((), {})",ExpChirp,15,12.268101677481084
2866,10,contour_filtering,"((), {})",ExpChirp,16,12.573995665774557
2867,10,contour_filtering,"((), {})",ExpChirp,17,12.388582828778427
2868,10,contour_filtering,"((), {})",ExpChirp,18,12.223163237347821
2869,10,contour_filtering,"((), {})",ExpChirp,19,12.513616442188678
2870,10,contour_filtering,"((), {})",ExpChirp,20,12.524603872340471
2871,10,contour_filtering,"((), {})",ExpChirp,21,12.318816323323274
2872,10,contour_filtering,"((), {})",ExpChirp,22,12.103253500562738
2873,10,contour_filtering,"((), {})",ExpChirp,23,12.326042228390214
2874,10,contour_filtering,"((), {})",ExpChirp,24,12.095932263954214
2875,10,contour_filtering,"((), {})",ExpChirp,25,12.605950225950217
2876,10,contour_filtering,"((), {})",ExpChirp,26,12.36524266484503
2877,10,contour_filtering,"((), {})",ExpChirp,27,12.520389339626114
2878,10,contour_filtering,"((), {})",ExpChirp,28,12.274420003200088
2879,10,contour_filtering,"((), {})",ExpChirp,29,12.160097982370388
2880,10,contour_filtering,"((), {})",ExpChirp,30,12.031771501316982
2881,10,contour_filtering,"((), {})",ExpChirp,31,12.662983644901036
2882,10,contour_filtering,"((), {})",ExpChirp,32,12.296063164158538
2883,10,contour_filtering,"((), {})",ExpChirp,33,12.449188159851456
2884,10,contour_filtering,"((), {})",ExpChirp,34,12.31686451900478
2885,10,contour_filtering,"((), {})",ExpChirp,35,12.384938474552307
2886,10,contour_filtering,"((), {})",ExpChirp,36,12.551496786189485
2887,10,contour_filtering,"((), {})",ExpChirp,37,11.932187139343398
2888,10,contour_filtering,"((), {})",ExpChirp,38,12.164395701636037
2889,10,contour_filtering,"((), {})",ExpChirp,39,12.095977916552808
2890,10,contour_filtering,"((), {})",ExpChirp,40,12.355601830355026
2891,10,contour_filtering,"((), {})",ExpChirp,41,12.354726039866158
2892,10,contour_filtering,"((), {})",ExpChirp,42,12.458342054940255
2893,10,contour_filtering,"((), {})",ExpChirp,43,12.294585126547995
2894,10,contour_filtering,"((), {})",ExpChirp,44,11.968589876213988
2895,10,contour_filtering,"((), {})",ExpChirp,45,12.211171656870476
2896,10,contour_filtering,"((), {})",ExpChirp,46,12.372431506057751
2897,10,contour_filtering,"((), {})",ExpChirp,47,12.00342973178585
2898,10,contour_filtering,"((), {})",ExpChirp,48,12.336680719209227
2899,10,contour_filtering,"((), {})",ExpChirp,49,12.318604453786183
2900,10,contour_filtering,"((), {})",HermiteFunction,0,12.442245339779209
2901,10,contour_filtering,"((), {})",HermiteFunction,1,12.252333205569943
2902,10,contour_filtering,"((), {})",HermiteFunction,2,12.504837265102534
2903,10,contour_filtering,"((), {})",HermiteFunction,3,12.366111202039098
2904,10,contour_filtering,"((), {})",HermiteFunction,4,12.247690914951743
2905,10,contour_filtering,"((), {})",HermiteFunction,5,12.132734768556615
2906,10,contour_filtering,"((), {})",HermiteFunction,6,12.08319603624136
2907,10,contour_filtering,"((), {})",HermiteFunction,7,12.905417852692462
2908,10,contour_filtering,"((), {})",HermiteFunction,8,12.446165629790446
2909,10,contour_filtering,"((), {})",HermiteFunction,9,12.503672734048756
2910,10,contour_filtering,"((), {})",HermiteFunction,10,11.846526313924935
2911,10,contour_filtering,"((), {})",HermiteFunction,11,12.297728814751226
2912,10,contour_filtering,"((), {})",HermiteFunction,12,12.311297836567876
2913,10,contour_filtering,"((), {})",HermiteFunction,13,12.187459030452942
2914,10,contour_filtering,"((), {})",HermiteFunction,14,12.38353481584128
2915,10,contour_filtering,"((), {})",HermiteFunction,15,11.97522979011863
2916,10,contour_filtering,"((), {})",HermiteFunction,16,12.211904272633713
2917,10,contour_filtering,"((), {})",HermiteFunction,17,12.32720711473787
2918,10,contour_filtering,"((), {})",HermiteFunction,18,12.350061213507242
2919,10,contour_filtering,"((), {})",HermiteFunction,19,12.267810279080031
2920,10,contour_filtering,"((), {})",HermiteFunction,20,12.250113614893682
2921,10,contour_filtering,"((), {})",HermiteFunction,21,12.603025008355509
2922,10,contour_filtering,"((), {})",HermiteFunction,22,12.05572842757752
2923,10,contour_filtering,"((), {})",HermiteFunction,23,12.071962440074573
2924,10,contour_filtering,"((), {})",HermiteFunction,24,12.185838182798339
2925,10,contour_filtering,"((), {})",HermiteFunction,25,12.087817817044098
2926,10,contour_filtering,"((), {})",HermiteFunction,26,12.69344200856155
2927,10,contour_filtering,"((), {})",HermiteFunction,27,12.498808625213735
2928,10,contour_filtering,"((), {})",HermiteFunction,28,12.442031609345959
2929,10,contour_filtering,"((), {})",HermiteFunction,29,12.20927874098077
2930,10,contour_filtering,"((), {})",HermiteFunction,30,12.331575251930033
2931,10,contour_filtering,"((), {})",HermiteFunction,31,12.1552527516404
2932,10,contour_filtering,"((), {})",HermiteFunction,32,12.498641621867463
2933,10,contour_filtering,"((), {})",HermiteFunction,33,12.118329291369502
